parcela_id,idade,hdom,Ht_estimado,Fator,1,2,3,4,5,classificação,reclass,Classe,IS
20,5,24.044,23.14589004392946,1.038802135254509,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
20,6,25.006,23.929486354640673,1.0449869098485918,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
21,3,17.574,16.0742499730199,1.0933014000340535,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,2.0,,3,24.771810652482515
21,4,22.372,21.0528630099439,1.062658318226506,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
21,5,24.449,23.14589004392946,1.0562998421576064,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
21,6,25.427,23.929486354640673,1.0625802670047246,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
22,3,15.701,16.0742499730199,0.976779633659649,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
22,4,19.185,21.0528630099439,0.9112774823518468,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
22,5,20.963,23.14589004392946,0.9056899501472413,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
22,6,21.802,23.929486354640673,0.911093521895505,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
23,3,15.446,16.0742499730199,0.9609157519589159,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
23,4,18.948,21.0528630099439,0.9000201061038725,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
23,5,20.698,23.14589004392946,0.8942408332847207,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
23,6,21.527,23.929486354640673,0.8996014239906677,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
24,3,15.465,16.0742499730199,0.9620977666738725,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
24,4,20.717,21.0528630099439,0.9840466824020437,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
24,5,22.635,23.14589004392946,0.9779273969175599,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
24,6,23.541,23.929486354640673,0.9837653701010037,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
